0,1,2,3,4,5,6,7,8,9,10,11,12,13
60,54,23,51,36,53,29,18,15,24,16,4,42,57
54,23,51,36,53,29,18,15,24,16,4,42,57,15
23,51,36,53,29,18,15,24,16,4,42,57,15,10
51,36,53,29,18,15,24,16,4,42,57,15,10,34
36,53,29,18,15,24,16,4,42,57,15,10,34,4
53,29,18,15,24,16,4,42,57,15,10,34,4,6
29,18,15,24,16,4,42,57,15,10,34,4,6,25
18,15,24,16,4,42,57,15,10,34,4,6,25,40
15,24,16,4,42,57,15,10,34,4,6,25,40,47
24,16,4,42,57,15,10,34,4,6,25,40,47,15
16,4,42,57,15,10,34,4,6,25,40,47,15,30
4,42,57,15,10,34,4,6,25,40,47,15,30,37
42,57,15,10,34,4,6,25,40,47,15,30,37,45
57,15,10,34,4,6,25,40,47,15,30,37,45,6
15,10,34,4,6,25,40,47,15,30,37,45,6,54
10,34,4,6,25,40,47,15,30,37,45,6,54,21
34,4,6,25,40,47,15,30,37,45,6,54,21,6
4,6,25,40,47,15,30,37,45,6,54,21,6,34
6,25,40,47,15,30,37,45,6,54,21,6,34,36
25,40,47,15,30,37,45,6,54,21,6,34,36,22
40,47,15,30,37,45,6,54,21,6,34,36,22,40
47,15,30,37,45,6,54,21,6,34,36,22,40,4
15,30,37,45,6,54,21,6,34,36,22,40,4,28
30,37,45,6,54,21,6,34,36,22,40,4,28,32
37,45,6,54,21,6,34,36,22,40,4,28,32,11
45,6,54,21,6,34,36,22,40,4,28,32,11,5
6,54,21,6,34,36,22,40,4,28,32,11,5,45
54,21,6,34,36,22,40,4,28,32,11,5,45,37
21,6,34,36,22,40,4,28,32,11,5,45,37,29
6,34,36,22,40,4,28,32,11,5,45,37,29,4
34,36,22,40,4,28,32,11,5,45,37,29,4,43
36,22,40,4,28,32,11,5,45,37,29,4,43,18
22,40,4,28,32,11,5,45,37,29,4,43,18,59
40,4,28,32,11,5,45,37,29,4,43,18,59,42
4,28,32,11,5,45,37,29,4,43,18,59,42,34
28,32,11,5,45,37,29,4,43,18,59,42,34,13
32,11,5,45,37,29,4,43,18,59,42,34,13,44
11,5,45,37,29,4,43,18,59,42,34,13,44,55
5,45,37,29,4,43,18,59,42,34,13,44,55,21
45,37,29,4,43,18,59,42,34,13,44,55,21,26
37,29,4,43,18,59,42,34,13,44,55,21,26,40
29,4,43,18,59,42,34,13,44,55,21,26,40,54
4,43,18,59,42,34,13,44,55,21,26,40,54,9
43,18,59,42,34,13,44,55,21,26,40,54,9,52
18,59,42,34,13,44,55,21,26,40,54,9,52,60
59,42,34,13,44,55,21,26,40,54,9,52,60,4
42,34,13,44,55,21,26,40,54,9,52,60,4,10
34,13,44,55,21,26,40,54,9,52,60,4,10,35
13,44,55,21,26,40,54,9,52,60,4,10,35,39
44,55,21,26,40,54,9,52,60,4,10,35,39,2
55,21,26,40,54,9,52,60,4,10,35,39,2,5
21,26,40,54,9,52,60,4,10,35,39,2,5,23
26,40,54,9,52,60,4,10,35,39,2,5,23,51
40,54,9,52,60,4,10,35,39,2,5,23,51,3
54,9,52,60,4,10,35,39,2,5,23,51,3,1
9,52,60,4,10,35,39,2,5,23,51,3,1,24
52,60,4,10,35,39,2,5,23,51,3,1,24,22
60,4,10,35,39,2,5,23,51,3,1,24,22,53
4,10,35,39,2,5,23,51,3,1,24,22,53,31
10,35,39,2,5,23,51,3,1,24,22,53,31,28
35,39,2,5,23,51,3,1,24,22,53,31,28,2
39,2,5,23,51,3,1,24,22,53,31,28,2,36
2,5,23,51,3,1,24,22,53,31,28,2,36,28
5,23,51,3,1,24,22,53,31,28,2,36,28,51
23,51,3,1,24,22,53,31,28,2,36,28,51,55
51,3,1,24,22,53,31,28,2,36,28,51,55,18
3,1,24,22,53,31,28,2,36,28,51,55,18,52
1,24,22,53,31,28,2,36,28,51,55,18,52,8
24,22,53,31,28,2,36,28,51,55,18,52,8,46
22,53,31,28,2,36,28,51,55,18,52,8,46,60
53,31,28,2,36,28,51,55,18,52,8,46,60,6
31,28,2,36,28,51,55,18,52,8,46,60,6,40
28,2,36,28,51,55,18,52,8,46,60,6,40,50
2,36,28,51,55,18,52,8,46,60,6,40,50,45
36,28,51,55,18,52,8,46,60,6,40,50,45,4
28,51,55,18,52,8,46,60,6,40,50,45,4,42
51,55,18,52,8,46,60,6,40,50,45,4,42,58
55,18,52,8,46,60,6,40,50,45,4,42,58,26
18,52,8,46,60,6,40,50,45,4,42,58,26,7
52,8,46,60,6,40,50,45,4,42,58,26,7,40
8,46,60,6,40,50,45,4,42,58,26,7,40,56
46,60,6,40,50,45,4,42,58,26,7,40,56,53
60,6,40,50,45,4,42,58,26,7,40,56,53,11
6,40,50,45,4,42,58,26,7,40,56,53,11,14
40,50,45,4,42,58,26,7,40,56,53,11,14,5
50,45,4,42,58,26,7,40,56,53,11,14,5,35
45,4,42,58,26,7,40,56,53,11,14,5,35,43
4,42,58,26,7,40,56,53,11,14,5,35,43,33
42,58,26,7,40,56,53,11,14,5,35,43,33,14
58,26,7,40,56,53,11,14,5,35,43,33,14,31
26,7,40,56,53,11,14,5,35,43,33,14,31,35
7,40,56,53,11,14,5,35,43,33,14,31,35,13
40,56,53,11,14,5,35,43,33,14,31,35,13,30
56,53,11,14,5,35,43,33,14,31,35,13,30,33
53,11,14,5,35,43,33,14,31,35,13,30,33,24
11,14,5,35,43,33,14,31,35,13,30,33,24,11
14,5,35,43,33,14,31,35,13,30,33,24,11,46
5,35,43,33,14,31,35,13,30,33,24,11,46,60
35,43,33,14,31,35,13,30,33,24,11,46,60,46
43,33,14,31,35,13,30,33,24,11,46,60,46,48
33,14,31,35,13,30,33,24,11,46,60,46,48,30
14,31,35,13,30,33,24,11,46,60,46,48,30,14
31,35,13,30,33,24,11,46,60,46,48,30,14,29
35,13,30,33,24,11,46,60,46,48,30,14,29,51
13,30,33,24,11,46,60,46,48,30,14,29,51,39
30,33,24,11,46,60,46,48,30,14,29,51,39,1
33,24,11,46,60,46,48,30,14,29,51,39,1,37
24,11,46,60,46,48,30,14,29,51,39,1,37,31
11,46,60,46,48,30,14,29,51,39,1,37,31,29
46,60,46,48,30,14,29,51,39,1,37,31,29,18
60,46,48,30,14,29,51,39,1,37,31,29,18,44
46,48,30,14,29,51,39,1,37,31,29,18,44,42
48,30,14,29,51,39,1,37,31,29,18,44,42,37
30,14,29,51,39,1,37,31,29,18,44,42,37,56
14,29,51,39,1,37,31,29,18,44,42,37,56,19
29,51,39,1,37,31,29,18,44,42,37,56,19,20
51,39,1,37,31,29,18,44,42,37,56,19,20,9
39,1,37,31,29,18,44,42,37,56,19,20,9,1
1,37,31,29,18,44,42,37,56,19,20,9,1,57
37,31,29,18,44,42,37,56,19,20,9,1,57,7
31,29,18,44,42,37,56,19,20,9,1,57,7,54
29,18,44,42,37,56,19,20,9,1,57,7,54,49
18,44,42,37,56,19,20,9,1,57,7,54,49,13
44,42,37,56,19,20,9,1,57,7,54,49,13,1
42,37,56,19,20,9,1,57,7,54,49,13,1,38
37,56,19,20,9,1,57,7,54,49,13,1,38,21
56,19,20,9,1,57,7,54,49,13,1,38,21,52
19,20,9,1,57,7,54,49,13,1,38,21,52,4
20,9,1,57,7,54,49,13,1,38,21,52,4,3
9,1,57,7,54,49,13,1,38,21,52,4,3,13
1,57,7,54,49,13,1,38,21,52,4,3,13,31
57,7,54,49,13,1,38,21,52,4,3,13,31,43
7,54,49,13,1,38,21,52,4,3,13,31,43,46
54,49,13,1,38,21,52,4,3,13,31,43,46,49
49,13,1,38,21,52,4,3,13,31,43,46,49,24
13,1,38,21,52,4,3,13,31,43,46,49,24,16
1,38,21,52,4,3,13,31,43,46,49,24,16,38
38,21,52,4,3,13,31,43,46,49,24,16,38,5
21,52,4,3,13,31,43,46,49,24,16,38,5,39
52,4,3,13,31,43,46,49,24,16,38,5,39,35
4,3,13,31,43,46,49,24,16,38,5,39,35,2
3,13,31,43,46,49,24,16,38,5,39,35,2,24
13,31,43,46,49,24,16,38,5,39,35,2,24,52
31,43,46,49,24,16,38,5,39,35,2,24,52,4
43,46,49,24,16,38,5,39,35,2,24,52,4,16
46,49,24,16,38,5,39,35,2,24,52,4,16,51
49,24,16,38,5,39,35,2,24,52,4,16,51,60
24,16,38,5,39,35,2,24,52,4,16,51,60,29
16,38,5,39,35,2,24,52,4,16,51,60,29,34
38,5,39,35,2,24,52,4,16,51,60,29,34,24
5,39,35,2,24,52,4,16,51,60,29,34,24,21
39,35,2,24,52,4,16,51,60,29,34,24,21,59
35,2,24,52,4,16,51,60,29,34,24,21,59,54
2,24,52,4,16,51,60,29,34,24,21,59,54,13
24,52,4,16,51,60,29,34,24,21,59,54,13,44
52,4,16,51,60,29,34,24,21,59,54,13,44,49
4,16,51,60,29,34,24,21,59,54,13,44,49,48
16,51,60,29,34,24,21,59,54,13,44,49,48,1
51,60,29,34,24,21,59,54,13,44,49,48,1,57
60,29,34,24,21,59,54,13,44,49,48,1,57,58
29,34,24,21,59,54,13,44,49,48,1,57,58,18
34,24,21,59,54,13,44,49,48,1,57,58,18,31
24,21,59,54,13,44,49,48,1,57,58,18,31,43
21,59,54,13,44,49,48,1,57,58,18,31,43,52
59,54,13,44,49,48,1,57,58,18,31,43,52,52
54,13,44,49,48,1,57,58,18,31,43,52,52,32
13,44,49,48,1,57,58,18,31,43,52,52,32,4
44,49,48,1,57,58,18,31,43,52,52,32,4,33
49,48,1,57,58,18,31,43,52,52,32,4,33,25
48,1,57,58,18,31,43,52,52,32,4,33,25,22
1,57,58,18,31,43,52,52,32,4,33,25,22,37
57,58,18,31,43,52,52,32,4,33,25,22,37,43
58,18,31,43,52,52,32,4,33,25,22,37,43,34
18,31,43,52,52,32,4,33,25,22,37,43,34,20
31,43,52,52,32,4,33,25,22,37,43,34,20,12
43,52,52,32,4,33,25,22,37,43,34,20,12,42
52,52,32,4,33,25,22,37,43,34,20,12,42,34
52,32,4,33,25,22,37,43,34,20,12,42,34,54
32,4,33,25,22,37,43,34,20,12,42,34,54,26
4,33,25,22,37,43,34,20,12,42,34,54,26,28
33,25,22,37,43,34,20,12,42,34,54,26,28,55
25,22,37,43,34,20,12,42,34,54,26,28,55,7
22,37,43,34,20,12,42,34,54,26,28,55,7,47
37,43,34,20,12,42,34,54,26,28,55,7,47,54
43,34,20,12,42,34,54,26,28,55,7,47,54,18
34,20,12,42,34,54,26,28,55,7,47,54,18,6
20,12,42,34,54,26,28,55,7,47,54,18,6,12
12,42,34,54,26,28,55,7,47,54,18,6,12,37
42,34,54,26,28,55,7,47,54,18,6,12,37,6
34,54,26,28,55,7,47,54,18,6,12,37,6,14
54,26,28,55,7,47,54,18,6,12,37,6,14,24
26,28,55,7,47,54,18,6,12,37,6,14,24,20
28,55,7,47,54,18,6,12,37,6,14,24,20,4
55,7,47,54,18,6,12,37,6,14,24,20,4,38
7,47,54,18,6,12,37,6,14,24,20,4,38,36
47,54,18,6,12,37,6,14,24,20,4,38,36,42
54,18,6,12,37,6,14,24,20,4,38,36,42,32
18,6,12,37,6,14,24,20,4,38,36,42,32,5
6,12,37,6,14,24,20,4,38,36,42,32,5,13
12,37,6,14,24,20,4,38,36,42,32,5,13,51
37,6,14,24,20,4,38,36,42,32,5,13,51,53
6,14,24,20,4,38,36,42,32,5,13,51,53,42
14,24,20,4,38,36,42,32,5,13,51,53,42,27
24,20,4,38,36,42,32,5,13,51,53,42,27,20
20,4,38,36,42,32,5,13,51,53,42,27,20,33
4,38,36,42,32,5,13,51,53,42,27,20,33,25
38,36,42,32,5,13,51,53,42,27,20,33,25,22
36,42,32,5,13,51,53,42,27,20,33,25,22,57
42,32,5,13,51,53,42,27,20,33,25,22,57,37
32,5,13,51,53,42,27,20,33,25,22,57,37,9
5,13,51,53,42,27,20,33,25,22,57,37,9,25
13,51,53,42,27,20,33,25,22,57,37,9,25,56
51,53,42,27,20,33,25,22,57,37,9,25,56,47
53,42,27,20,33,25,22,57,37,9,25,56,47,21
42,27,20,33,25,22,57,37,9,25,56,47,21,1
27,20,33,25,22,57,37,9,25,56,47,21,1,50
20,33,25,22,57,37,9,25,56,47,21,1,50,36
33,25,22,57,37,9,25,56,47,21,1,50,36,38
25,22,57,37,9,25,56,47,21,1,50,36,38,46
22,57,37,9,25,56,47,21,1,50,36,38,46,45
57,37,9,25,56,47,21,1,50,36,38,46,45,16
37,9,25,56,47,21,1,50,36,38,46,45,16,40
9,25,56,47,21,1,50,36,38,46,45,16,40,27
25,56,47,21,1,50,36,38,46,45,16,40,27,3
56,47,21,1,50,36,38,46,45,16,40,27,3,53
47,21,1,50,36,38,46,45,16,40,27,3,53,41
21,1,50,36,38,46,45,16,40,27,3,53,41,44
1,50,36,38,46,45,16,40,27,3,53,41,44,2
50,36,38,46,45,16,40,27,3,53,41,44,2,29
36,38,46,45,16,40,27,3,53,41,44,2,29,55
38,46,45,16,40,27,3,53,41,44,2,29,55,20
46,45,16,40,27,3,53,41,44,2,29,55,20,43
45,16,40,27,3,53,41,44,2,29,55,20,43,39
16,40,27,3,53,41,44,2,29,55,20,43,39,11
40,27,3,53,41,44,2,29,55,20,43,39,11,53
27,3,53,41,44,2,29,55,20,43,39,11,53,17
3,53,41,44,2,29,55,20,43,39,11,53,17,13
53,41,44,2,29,55,20,43,39,11,53,17,13,42
41,44,2,29,55,20,43,39,11,53,17,13,42,16
44,2,29,55,20,43,39,11,53,17,13,42,16,32
2,29,55,20,43,39,11,53,17,13,42,16,32,14
29,55,20,43,39,11,53,17,13,42,16,32,14,26
55,20,43,39,11,53,17,13,42,16,32,14,26,52
20,43,39,11,53,17,13,42,16,32,14,26,52,5
43,39,11,53,17,13,42,16,32,14,26,52,5,34
39,11,53,17,13,42,16,32,14,26,52,5,34,57
11,53,17,13,42,16,32,14,26,52,5,34,57,15
53,17,13,42,16,32,14,26,52,5,34,57,15,41
17,13,42,16,32,14,26,52,5,34,57,15,41,56
13,42,16,32,14,26,52,5,34,57,15,41,56,47
42,16,32,14,26,52,5,34,57,15,41,56,47,25
16,32,14,26,52,5,34,57,15,41,56,47,25,59
32,14,26,52,5,34,57,15,41,56,47,25,59,53
14,26,52,5,34,57,15,41,56,47,25,59,53,41
26,52,5,34,57,15,41,56,47,25,59,53,41,32
52,5,34,57,15,41,56,47,25,59,53,41,32,28
5,34,57,15,41,56,47,25,59,53,41,32,28,6
34,57,15,41,56,47,25,59,53,41,32,28,6,10
57,15,41,56,47,25,59,53,41,32,28,6,10,11
15,41,56,47,25,59,53,41,32,28,6,10,11,40
41,56,47,25,59,53,41,32,28,6,10,11,40,59
56,47,25,59,53,41,32,28,6,10,11,40,59,21
47,25,59,53,41,32,28,6,10,11,40,59,21,51
25,59,53,41,32,28,6,10,11,40,59,21,51,54
59,53,41,32,28,6,10,11,40,59,21,51,54,29
53,41,32,28,6,10,11,40,59,21,51,54,29,50
41,32,28,6,10,11,40,59,21,51,54,29,50,23
32,28,6,10,11,40,59,21,51,54,29,50,23,43
28,6,10,11,40,59,21,51,54,29,50,23,43,3
6,10,11,40,59,21,51,54,29,50,23,43,3,21
10,11,40,59,21,51,54,29,50,23,43,3,21,9
11,40,59,21,51,54,29,50,23,43,3,21,9,18
40,59,21,51,54,29,50,23,43,3,21,9,18,46
59,21,51,54,29,50,23,43,3,21,9,18,46,54
21,51,54,29,50,23,43,3,21,9,18,46,54,10
51,54,29,50,23,43,3,21,9,18,46,54,10,9
54,29,50,23,43,3,21,9,18,46,54,10,9,1
29,50,23,43,3,21,9,18,46,54,10,9,1,32
50,23,43,3,21,9,18,46,54,10,9,1,32,13
23,43,3,21,9,18,46,54,10,9,1,32,13,42
43,3,21,9,18,46,54,10,9,1,32,13,42,38
3,21,9,18,46,54,10,9,1,32,13,42,38,49
21,9,18,46,54,10,9,1,32,13,42,38,49,53
9,18,46,54,10,9,1,32,13,42,38,49,53,29
18,46,54,10,9,1,32,13,42,38,49,53,29,30
46,54,10,9,1,32,13,42,38,49,53,29,30,9
54,10,9,1,32,13,42,38,49,53,29,30,9,17
10,9,1,32,13,42,38,49,53,29,30,9,17,27
9,1,32,13,42,38,49,53,29,30,9,17,27,4
1,32,13,42,38,49,53,29,30,9,17,27,4,44
32,13,42,38,49,53,29,30,9,17,27,4,44,44
13,42,38,49,53,29,30,9,17,27,4,44,44,35
42,38,49,53,29,30,9,17,27,4,44,44,35,50
38,49,53,29,30,9,17,27,4,44,44,35,50,41
49,53,29,30,9,17,27,4,44,44,35,50,41,9
53,29,30,9,17,27,4,44,44,35,50,41,9,7
29,30,9,17,27,4,44,44,35,50,41,9,7,19
30,9,17,27,4,44,44,35,50,41,9,7,19,57
9,17,27,4,44,44,35,50,41,9,7,19,57,6
17,27,4,44,44,35,50,41,9,7,19,57,6,39
27,4,44,44,35,50,41,9,7,19,57,6,39,34
4,44,44,35,50,41,9,7,19,57,6,39,34,5
44,44,35,50,41,9,7,19,57,6,39,34,5,60
44,35,50,41,9,7,19,57,6,39,34,5,60,32
35,50,41,9,7,19,57,6,39,34,5,60,32,25
50,41,9,7,19,57,6,39,34,5,60,32,25,36
41,9,7,19,57,6,39,34,5,60,32,25,36,52
9,7,19,57,6,39,34,5,60,32,25,36,52,4
7,19,57,6,39,34,5,60,32,25,36,52,4,35
19,57,6,39,34,5,60,32,25,36,52,4,35,40
57,6,39,34,5,60,32,25,36,52,4,35,40,21
6,39,34,5,60,32,25,36,52,4,35,40,21,59
39,34,5,60,32,25,36,52,4,35,40,21,59,53
34,5,60,32,25,36,52,4,35,40,21,59,53,22
5,60,32,25,36,52,4,35,40,21,59,53,22,17
60,32,25,36,52,4,35,40,21,59,53,22,17,25
32,25,36,52,4,35,40,21,59,53,22,17,25,45
25,36,52,4,35,40,21,59,53,22,17,25,45,38
36,52,4,35,40,21,59,53,22,17,25,45,38,1
52,4,35,40,21,59,53,22,17,25,45,38,1,59
4,35,40,21,59,53,22,17,25,45,38,1,59,26
35,40,21,59,53,22,17,25,45,38,1,59,26,15
40,21,59,53,22,17,25,45,38,1,59,26,15,16
21,59,53,22,17,25,45,38,1,59,26,15,16,22
59,53,22,17,25,45,38,1,59,26,15,16,22,19
53,22,17,25,45,38,1,59,26,15,16,22,19,49
22,17,25,45,38,1,59,26,15,16,22,19,49,41
17,25,45,38,1,59,26,15,16,22,19,49,41,14
25,45,38,1,59,26,15,16,22,19,49,41,14,37
45,38,1,59,26,15,16,22,19,49,41,14,37,5
38,1,59,26,15,16,22,19,49,41,14,37,5,40
1,59,26,15,16,22,19,49,41,14,37,5,40,27
59,26,15,16,22,19,49,41,14,37,5,40,27,26
26,15,16,22,19,49,41,14,37,5,40,27,26,27
15,16,22,19,49,41,14,37,5,40,27,26,27,13
16,22,19,49,41,14,37,5,40,27,26,27,13,42
22,19,49,41,14,37,5,40,27,26,27,13,42,41
19,49,41,14,37,5,40,27,26,27,13,42,41,3
49,41,14,37,5,40,27,26,27,13,42,41,3,55
41,14,37,5,40,27,26,27,13,42,41,3,55,31
14,37,5,40,27,26,27,13,42,41,3,55,31,46
37,5,40,27,26,27,13,42,41,3,55,31,46,44
5,40,27,26,27,13,42,41,3,55,31,46,44,41
40,27,26,27,13,42,41,3,55,31,46,44,41,7
27,26,27,13,42,41,3,55,31,46,44,41,7,10
26,27,13,42,41,3,55,31,46,44,41,7,10,22
27,13,42,41,3,55,31,46,44,41,7,10,22,42
13,42,41,3,55,31,46,44,41,7,10,22,42,13
42,41,3,55,31,46,44,41,7,10,22,42,13,41
41,3,55,31,46,44,41,7,10,22,42,13,41,58
3,55,31,46,44,41,7,10,22,42,13,41,58,20
55,31,46,44,41,7,10,22,42,13,41,58,20,59
31,46,44,41,7,10,22,42,13,41,58,20,59,19
46,44,41,7,10,22,42,13,41,58,20,59,19,54
44,41,7,10,22,42,13,41,58,20,59,19,54,15
41,7,10,22,42,13,41,58,20,59,19,54,15,8
7,10,22,42,13,41,58,20,59,19,54,15,8,40
10,22,42,13,41,58,20,59,19,54,15,8,40,18
22,42,13,41,58,20,59,19,54,15,8,40,18,6
42,13,41,58,20,59,19,54,15,8,40,18,6,20
13,41,58,20,59,19,54,15,8,40,18,6,20,50
41,58,20,59,19,54,15,8,40,18,6,20,50,53
58,20,59,19,54,15,8,40,18,6,20,50,53,8
20,59,19,54,15,8,40,18,6,20,50,53,8,32
59,19,54,15,8,40,18,6,20,50,53,8,32,44
19,54,15,8,40,18,6,20,50,53,8,32,44,36
54,15,8,40,18,6,20,50,53,8,32,44,36,45
15,8,40,18,6,20,50,53,8,32,44,36,45,55
8,40,18,6,20,50,53,8,32,44,36,45,55,43
40,18,6,20,50,53,8,32,44,36,45,55,43,15
18,6,20,50,53,8,32,44,36,45,55,43,15,41
6,20,50,53,8,32,44,36,45,55,43,15,41,51
20,50,53,8,32,44,36,45,55,43,15,41,51,16
50,53,8,32,44,36,45,55,43,15,41,51,16,31
53,8,32,44,36,45,55,43,15,41,51,16,31,51
8,32,44,36,45,55,43,15,41,51,16,31,51,34
32,44,36,45,55,43,15,41,51,16,31,51,34,25
44,36,45,55,43,15,41,51,16,31,51,34,25,60
36,45,55,43,15,41,51,16,31,51,34,25,60,42
45,55,43,15,41,51,16,31,51,34,25,60,42,32
55,43,15,41,51,16,31,51,34,25,60,42,32,24
43,15,41,51,16,31,51,34,25,60,42,32,24,6
15,41,51,16,31,51,34,25,60,42,32,24,6,38
41,51,16,31,51,34,25,60,42,32,24,6,38,23
51,16,31,51,34,25,60,42,32,24,6,38,23,28
16,31,51,34,25,60,42,32,24,6,38,23,28,16
31,51,34,25,60,42,32,24,6,38,23,28,16,32
51,34,25,60,42,32,24,6,38,23,28,16,32,55
34,25,60,42,32,24,6,38,23,28,16,32,55,59
25,60,42,32,24,6,38,23,28,16,32,55,59,41
60,42,32,24,6,38,23,28,16,32,55,59,41,58
42,32,24,6,38,23,28,16,32,55,59,41,58,35
32,24,6,38,23,28,16,32,55,59,41,58,35,11
24,6,38,23,28,16,32,55,59,41,58,35,11,45
6,38,23,28,16,32,55,59,41,58,35,11,45,48
38,23,28,16,32,55,59,41,58,35,11,45,48,7
23,28,16,32,55,59,41,58,35,11,45,48,7,28
28,16,32,55,59,41,58,35,11,45,48,7,28,20
16,32,55,59,41,58,35,11,45,48,7,28,20,50
32,55,59,41,58,35,11,45,48,7,28,20,50,44
55,59,41,58,35,11,45,48,7,28,20,50,44,12
59,41,58,35,11,45,48,7,28,20,50,44,12,55
41,58,35,11,45,48,7,28,20,50,44,12,55,52
58,35,11,45,48,7,28,20,50,44,12,55,52,54
35,11,45,48,7,28,20,50,44,12,55,52,54,3
11,45,48,7,28,20,50,44,12,55,52,54,3,43
45,48,7,28,20,50,44,12,55,52,54,3,43,16
48,7,28,20,50,44,12,55,52,54,3,43,16,56
7,28,20,50,44,12,55,52,54,3,43,16,56,52
28,20,50,44,12,55,52,54,3,43,16,56,52,20
20,50,44,12,55,52,54,3,43,16,56,52,20,12
50,44,12,55,52,54,3,43,16,56,52,20,12,5
44,12,55,52,54,3,43,16,56,52,20,12,5,15
12,55,52,54,3,43,16,56,52,20,12,5,15,51
55,52,54,3,43,16,56,52,20,12,5,15,51,58
52,54,3,43,16,56,52,20,12,5,15,51,58,29
54,3,43,16,56,52,20,12,5,15,51,58,29,47
3,43,16,56,52,20,12,5,15,51,58,29,47,2
43,16,56,52,20,12,5,15,51,58,29,47,2,31
16,56,52,20,12,5,15,51,58,29,47,2,31,42
56,52,20,12,5,15,51,58,29,47,2,31,42,45
52,20,12,5,15,51,58,29,47,2,31,42,45,30
20,12,5,15,51,58,29,47,2,31,42,45,30,8
12,5,15,51,58,29,47,2,31,42,45,30,8,10
5,15,51,58,29,47,2,31,42,45,30,8,10,24
15,51,58,29,47,2,31,42,45,30,8,10,24,33
51,58,29,47,2,31,42,45,30,8,10,24,33,45
58,29,47,2,31,42,45,30,8,10,24,33,45,48
29,47,2,31,42,45,30,8,10,24,33,45,48,12
47,2,31,42,45,30,8,10,24,33,45,48,12,32
2,31,42,45,30,8,10,24,33,45,48,12,32,44
31,42,45,30,8,10,24,33,45,48,12,32,44,43
42,45,30,8,10,24,33,45,48,12,32,44,43,35
45,30,8,10,24,33,45,48,12,32,44,43,35,30
30,8,10,24,33,45,48,12,32,44,43,35,30,52
8,10,24,33,45,48,12,32,44,43,35,30,52,23
10,24,33,45,48,12,32,44,43,35,30,52,23,42
24,33,45,48,12,32,44,43,35,30,52,23,42,17
33,45,48,12,32,44,43,35,30,52,23,42,17,55
45,48,12,32,44,43,35,30,52,23,42,17,55,49
48,12,32,44,43,35,30,52,23,42,17,55,49,17
12,32,44,43,35,30,52,23,42,17,55,49,17,13
32,44,43,35,30,52,23,42,17,55,49,17,13,4
44,43,35,30,52,23,42,17,55,49,17,13,4,44
43,35,30,52,23,42,17,55,49,17,13,4,44,41
35,30,52,23,42,17,55,49,17,13,4,44,41,21
30,52,23,42,17,55,49,17,13,4,44,41,21,58
52,23,42,17,55,49,17,13,4,44,41,21,58,43
23,42,17,55,49,17,13,4,44,41,21,58,43,51
42,17,55,49,17,13,4,44,41,21,58,43,51,14
17,55,49,17,13,4,44,41,21,58,43,51,14,17
55,49,17,13,4,44,41,21,58,43,51,14,17,4
49,17,13,4,44,41,21,58,43,51,14,17,4,16
17,13,4,44,41,21,58,43,51,14,17,4,16,9
13,4,44,41,21,58,43,51,14,17,4,16,9,50
4,44,41,21,58,43,51,14,17,4,16,9,50,58
44,41,21,58,43,51,14,17,4,16,9,50,58,11
41,21,58,43,51,14,17,4,16,9,50,58,11,35
21,58,43,51,14,17,4,16,9,50,58,11,35,13
58,43,51,14,17,4,16,9,50,58,11,35,13,42
43,51,14,17,4,16,9,50,58,11,35,13,42,52
51,14,17,4,16,9,50,58,11,35,13,42,52,58
14,17,4,16,9,50,58,11,35,13,42,52,58,2
17,4,16,9,50,58,11,35,13,42,52,58,2,54
4,16,9,50,58,11,35,13,42,52,58,2,54,25
16,9,50,58,11,35,13,42,52,58,2,54,25,37
9,50,58,11,35,13,42,52,58,2,54,25,37,30
50,58,11,35,13,42,52,58,2,54,25,37,30,39
58,11,35,13,42,52,58,2,54,25,37,30,39,6
11,35,13,42,52,58,2,54,25,37,30,39,6,41
35,13,42,52,58,2,54,25,37,30,39,6,41,23
13,42,52,58,2,54,25,37,30,39,6,41,23,33
42,52,58,2,54,25,37,30,39,6,41,23,33,51
52,58,2,54,25,37,30,39,6,41,23,33,51,38
58,2,54,25,37,30,39,6,41,23,33,51,38,48
2,54,25,37,30,39,6,41,23,33,51,38,48,21
54,25,37,30,39,6,41,23,33,51,38,48,21,41
25,37,30,39,6,41,23,33,51,38,48,21,41,56
37,30,39,6,41,23,33,51,38,48,21,41,56,27
30,39,6,41,23,33,51,38,48,21,41,56,27,36
39,6,41,23,33,51,38,48,21,41,56,27,36,53
6,41,23,33,51,38,48,21,41,56,27,36,53,8
41,23,33,51,38,48,21,41,56,27,36,53,8,4
23,33,51,38,48,21,41,56,27,36,53,8,4,19
33,51,38,48,21,41,56,27,36,53,8,4,19,14
51,38,48,21,41,56,27,36,53,8,4,19,14,10
38,48,21,41,56,27,36,53,8,4,19,14,10,44
48,21,41,56,27,36,53,8,4,19,14,10,44,28
21,41,56,27,36,53,8,4,19,14,10,44,28,39
41,56,27,36,53,8,4,19,14,10,44,28,39,56
56,27,36,53,8,4,19,14,10,44,28,39,56,19
27,36,53,8,4,19,14,10,44,28,39,56,19,23
36,53,8,4,19,14,10,44,28,39,56,19,23,10
53,8,4,19,14,10,44,28,39,56,19,23,10,35
8,4,19,14,10,44,28,39,56,19,23,10,35,60
4,19,14,10,44,28,39,56,19,23,10,35,60,57
19,14,10,44,28,39,56,19,23,10,35,60,57,59
14,10,44,28,39,56,19,23,10,35,60,57,59,13
10,44,28,39,56,19,23,10,35,60,57,59,13,12
